"id","camp_name","year","location","loc_cow","success","Significant","Limited","Any_Progress","prim_meth","tactics","num_groups","Diverse","pop_share","Majority","Status3","Incumbent","prim_egip","prim_srpl","prim_jp","prim_excl","prim_irr","any_irrs","any_claim","prim_all_urb","prim_tek","prim_nv_years","prim_viol_years","sim_nv","sim_viol","cyear","territorial","total_part","camp_support","ingo_support","dias_support","e_gdppc","e_pop","v2x_polyarchy","v2x_cspart","v2x_egal","v2x_clphy","success_spell","progress_spell"
176,"Popular Movement for the Liberation of Angola",1966,"Angola",540,0,0,0,1,"0","Violent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,1,1,1,2.914,583.32,0.009,0.086,0.058,0.038,6,4
176,"Popular Movement for the Liberation of Angola",1967,"Angola",540,0,0,0,1,"0","Violent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,1,0,1,3.092,590.318,0.009,0.086,0.058,0.038,7,1
176,"Popular Movement for the Liberation of Angola",1968,"Angola",540,0,0,0,0,"0","Violent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,1,0,1,3.326,598.759,0.009,0.086,0.059,0.057,8,1
176,"Popular Movement for the Liberation of Angola",1969,"Angola",540,0,0,0,1,"0","Violent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,4000,1,0,1,3.649,612.684,0.01,0.086,0.067,0.057,9,2
176,"Popular Movement for the Liberation of Angola",1970,"Angola",540,0,0,1,1,"0","Violent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,7000,1,1,1,4.147,636.98,0.01,0.086,0.067,0.057,10,1
176,"Popular Movement for the Liberation of Angola",1971,"Angola",540,0,0,0,1,"0","Violent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,5000,1,1,1,4.391,654.799,0.01,0.086,0.067,0.057,11,1
176,"Popular Movement for the Liberation of Angola",1972,"Angola",540,0,0,0,0,"0","Violent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,1,1,1,4.45,671.938,0.01,0.086,0.067,0.057,12,1
176,"Popular Movement for the Liberation of Angola",1973,"Angola",540,0,0,0,0,"0","Violent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,7000,1,0,1,4.506,696.904,0.022,0.086,0.067,0.057,13,2
176,"Popular Movement for the Liberation of Angola",1974,"Angola",540,1,1,1,1,"0","Violent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,2600,1,0,1,4.356,716.974,0.022,0.086,0.069,0.057,14,3
177,"Poznan Protests",1956,"Poland",290,0,0,0,0,"1","Hybrid",1,"0",0.81,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,30000,0,0,0,4.566,2937.934,0.171,0.081,0.78,0.386,1,1
178,"Pro-French Nationalists",1960,"France",220,0,0,0,0,"0","Violent",1,"0",0.976,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,5e+05,0,0,1,12.109,4898.952,0.753,0.877,0.815,0.683,1,1
178,"Pro-French Nationalists",1961,"France",220,0,0,0,0,"0","Violent",1,"0",0.976,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,0,2,0,0,1,0,1e+05,0,0,1,12.482,4956.711,0.753,0.877,0.815,0.683,2,2
178,"Pro-French Nationalists",1962,"France",220,0,0,0,0,"0","Violent",1,"0",0.976,"1","Incumbents","1",1,1,0,0,0,0,0,1,1,0,3,0,0,2,0,10000,0,0,1,13.073,5035.95,0.753,0.877,0.815,0.683,3,3
179,"Public Against Violence",1989,"Slovakia",317,0,0,1,1,"1","Nonviolent",1,"0",0.308,"0","Incumbents","1",1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,70000,0,0,1,NA,NA,NA,NA,NA,NA,1,1
179,"Public Against Violence",1990,"Slovakia",317,0,0,1,1,"1","Nonviolent",1,"0",0.308,"0","Incumbents","1",1,0,1,0,0,0,1,0,0,4,0,0,0,1,1,10001,0,0,1,NA,NA,NA,NA,NA,NA,2,1
179,"Public Against Violence",1991,"Slovakia",317,0,0,1,1,"1","Nonviolent",1,"0",0.308,"0","Incumbents","1",1,0,1,0,0,0,1,0,0,5,0,0,0,1,1,NA,0,0,1,NA,NA,NA,NA,NA,NA,3,1
179,"Public Against Violence",1992,"Slovakia",317,1,1,1,1,"1","Nonviolent",1,"0",0.308,"0","Incumbents","1",1,0,1,0,0,0,1,0,0,6,0,0,0,2,1,NA,0,0,1,NA,NA,NA,NA,NA,NA,4,1
180,"Sierra Leone Civil War",1991,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.3,"0","Incumbents","1",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1000,1,0,0,1.503,454.762,0.196,0.413,0.249,0.121,1,1
180,"Sierra Leone Civil War",1992,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.3,"0","Incumbents","1",1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1000,1,0,0,1.412,453.162,0.163,0.43,0.293,0.058,2,2
180,"Sierra Leone Civil War",1993,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.3,"0",NA,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1000,1,0,0,1.418,451.852,0.145,0.43,0.293,0.058,3,3
180,"Sierra Leone Civil War",1994,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.3,"0",NA,NA,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1000,1,0,0,1.428,449.863,0.152,0.43,0.293,0.058,4,4
180,"Sierra Leone Civil War",1995,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.3,"0",NA,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,2000,1,0,0,1.348,446.818,0.158,0.43,0.293,0.058,5,5
180,"Sierra Leone Civil War",1996,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.3,"0",NA,NA,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5000,1,0,0,1.224,443.742,0.281,0.61,0.357,0.102,6,6
180,"Sierra Leone Civil War",1997,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.38,"0","Incumbents","1",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,14000,1,0,0,1.106,443.738,0.293,0.675,0.357,0.198,7,7
180,"Sierra Leone Civil War",1998,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.38,"0",NA,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4000,1,0,0,1.043,444.159,0.219,0.695,0.355,0.171,8,8
180,"Sierra Leone Civil War",1999,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.38,"0",NA,NA,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,45000,1,0,0,0.965,448.043,0.228,0.695,0.355,0.243,9,9
180,"Sierra Leone Civil War",2000,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.38,"0",NA,NA,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,16000,1,0,0,0.987,459.445,0.23,0.695,0.371,0.308,10,10
180,"Sierra Leone Civil War",2001,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.38,"0",NA,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,8000,1,0,0,1.03,477.56,0.23,0.695,0.399,0.308,11,11
180,"Sierra Leone Civil War",2002,"Sierra Leone",451,0,0,0,0,"0","Violent",1,"0",0.38,"0","Excluded","0",0,0,0,1,0,0,0,0,0,0,6,0,0,2,0,NA,1,0,0,1.13,500.722,0.3,0.907,0.493,0.731,12,12
181,"Renamo",1979,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2000,1,0,0,0.846,1213.975,0.081,0.163,0.544,0.13,1,1
181,"Renamo",1980,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,4000,1,0,0,0.831,1246.02,0.081,0.163,0.544,0.13,2,2
181,"Renamo",1981,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,6000,1,0,0,0.824,1277.407,0.081,0.163,0.544,0.13,3,3
181,"Renamo",1982,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,12000,1,0,0,0.782,1303.938,0.081,0.163,0.544,0.13,4,4
181,"Renamo",1983,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,5,0,0,1,0,12000,1,0,0,0.714,1318.282,0.081,0.163,0.527,0.13,5,5
181,"Renamo",1984,"Mozambique",541,0,1,1,1,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,6,0,0,1,0,16000,1,0,0,0.687,1338.016,0.081,0.163,0.502,0.13,6,6
181,"Renamo",1985,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,7,0,0,1,0,22500,1,0,0,0.657,1344.21,0.081,0.163,0.502,0.13,7,1
181,"Renamo",1986,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,8,0,0,1,0,22000,1,0,0,0.662,1350.991,0.081,0.163,0.502,0.13,8,2
181,"Renamo",1987,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,9,0,0,1,0,20000,1,0,0,0.675,1337.709,0.081,0.163,0.504,0.13,9,3
181,"Renamo",1988,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,10,0,0,1,0,22000,1,0,0,0.699,1330.632,0.081,0.163,0.498,0.13,10,4
181,"Renamo",1989,"Mozambique",541,0,1,1,1,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,11,0,0,1,0,20000,1,0,0,0.727,1335.852,0.081,0.163,0.498,0.13,11,5
181,"Renamo",1990,"Mozambique",541,0,1,1,1,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,12,0,0,1,0,20000,1,0,0,0.735,1352.908,0.125,0.334,0.493,0.392,12,1
181,"Renamo",1991,"Mozambique",541,0,1,1,1,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,13,0,0,1,0,20000,1,0,0,0.735,1379.576,0.162,0.512,0.498,0.488,13,1
181,"Renamo",1992,"Mozambique",541,0,0,0,0,"0","Violent",1,"0",0.098,"0","Excluded","0",0,0,0,1,0,0,0,0,1,0,14,0,0,2,0,21000,1,0,0,0.701,1406.862,0.185,0.543,0.506,0.553,14,1
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1964,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,1,0,0,0,2,7,0,0,0,0,NA,1,0,0,4.233,1929.991,0.359,0.409,0.17,0.475,1,1
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1965,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,1,0,0,0,2,8,0,0,1,0,NA,1,0,0,4.263,1982.948,0.359,0.409,0.17,0.475,2,2
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1966,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,1,0,0,0,2,9,0,0,1,0,650,1,0,0,4.361,2035.655,0.358,0.41,0.17,0.475,3,3
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1967,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,1,0,0,0,2,10,0,0,1,0,700,1,0,0,4.436,2095.641,0.357,0.41,0.17,0.475,4,4
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1968,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,1,0,0,0,2,11,0,0,1,0,500,1,0,0,4.56,2157.027,0.358,0.41,0.17,0.475,5,5
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1969,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,1,0,0,0,2,12,0,0,1,0,180,0,0,0,4.723,2212.903,0.358,0.41,0.17,0.475,6,6
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1970,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,13,0,0,1,0,NA,0,0,0,4.915,2275.744,0.353,0.415,0.173,0.475,7,7
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1971,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,14,0,0,1,0,480,0,0,0,5.157,2332.318,0.368,0.415,0.203,0.475,8,8
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1972,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,15,0,0,1,0,400,0,0,0,5.432,2395.608,0.374,0.415,0.203,0.475,9,9
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1973,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,16,0,0,1,0,NA,0,0,0,5.723,2453.603,0.374,0.415,0.203,0.475,10,10
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1974,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,17,0,0,1,0,99,0,0,0,5.948,2512.494,0.421,0.415,0.203,0.352,11,11
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1975,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,18,0,0,1,0,NA,0,0,0,6.124,2564.093,0.45,0.436,0.207,0.352,12,12
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1976,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,19,0,0,1,0,NA,0,0,0,6.334,2628.559,0.45,0.435,0.207,0.352,13,13
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1977,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,20,0,0,1,0,NA,0,0,0,6.546,2684.661,0.453,0.435,0.207,0.352,14,14
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1978,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,21,0,0,1,0,NA,0,0,0,6.781,2742.96,0.429,0.441,0.194,0.166,15,15
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1979,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,22,0,0,1,0,NA,0,0,0,6.983,2795.905,0.41,0.441,0.194,0.166,16,16
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1980,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,23,0,0,1,0,300,0,0,0,7.095,2865.399,0.413,0.503,0.203,0.166,17,17
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1981,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,24,0,0,1,0,3000,0,0,0,7.099,2918.901,0.413,0.503,0.203,0.166,18,18
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1982,"Colombia",100,0,0,0,1,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,25,0,0,1,0,3000,0,0,0,7.036,2980.657,0.411,0.503,0.212,0.186,19,19
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1983,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,26,0,0,1,0,1500,0,0,0,6.985,3040.764,0.468,0.503,0.176,0.348,20,1
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1984,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,27,0,0,1,0,15500,0,0,0,7.021,3111.314,0.459,0.503,0.175,0.475,21,2
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1985,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,28,0,0,1,0,15000,0,0,0,7.071,3173.901,0.461,0.515,0.175,0.475,22,3
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1986,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,29,0,0,1,0,11700,0,0,0,7.284,3249.562,0.453,0.515,0.181,0.432,23,4
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1987,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,30,0,0,1,0,12750,0,0,0,7.394,3313.403,0.451,0.515,0.19,0.416,24,5
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1988,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,31,0,0,1,0,11750,0,0,0,7.506,3368.054,0.45,0.515,0.189,0.416,25,6
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1989,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,32,0,0,1,0,7000,0,0,0,7.623,3443.816,0.45,0.515,0.189,0.416,26,7
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1990,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,33,0,0,1,0,9000,0,0,0,7.745,3514.163,0.482,0.575,0.22,0.416,27,8
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1991,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,34,0,0,1,0,8000,0,0,0,7.858,3570.046,0.525,0.734,0.393,0.424,28,9
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1992,"Colombia",100,0,0,1,1,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,35,0,0,1,0,9000,0,0,0,8.044,3647.803,0.562,0.686,0.469,0.424,29,10
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1993,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,36,0,0,1,0,6000,0,0,0,8.257,3718.439,0.562,0.686,0.511,0.379,30,1
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1994,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,37,0,0,1,0,8200,0,0,0,8.535,3795.859,0.561,0.686,0.511,0.379,31,2
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1995,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,38,0,0,1,0,8200,0,0,0,8.727,3874.209,0.562,0.686,0.515,0.391,32,3
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1996,"Colombia",100,0,0,0,0,"0","Violent",1,"0",0.73,"1","Incumbents","1",1,1,0,0,0,0,0,1,0,2,39,0,0,1,0,8200,0,0,0,8.807,3917.215,0.56,0.686,0.515,0.391,33,4
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1997,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,40,0,0,1,0,10000,0,0,0,8.851,3985.571,0.56,0.686,0.515,0.391,34,5
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1998,"Colombia",100,0,0,0,1,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,41,0,0,1,0,13500,0,0,0,8.695,4046.435,0.549,0.686,0.52,0.391,35,6
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",1999,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,42,0,0,1,0,20000,0,0,0,8.411,4091.955,0.54,0.686,0.516,0.391,36,1
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2000,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,43,0,0,1,0,20000,0,0,0,8.43,4157.505,0.552,0.686,0.482,0.391,37,2
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2001,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,44,0,0,1,0,22000,0,0,0,8.405,4220.661,0.547,0.686,0.482,0.391,38,3
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2002,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,45,0,0,1,0,21500,0,0,0,8.468,4281.383,0.532,0.686,0.488,0.337,39,4
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2003,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,46,0,0,1,0,22000,0,0,0,8.705,4340.602,0.536,0.701,0.49,0.505,40,5
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2004,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,47,0,0,1,0,23000,0,0,0,8.961,4394.694,0.54,0.701,0.49,0.505,41,6
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2005,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,48,0,0,1,0,22000,0,0,0,9.315,4453.24,0.545,0.701,0.49,0.505,42,7
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2006,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,49,0,0,1,0,21500,0,0,0,9.784,4519.816,0.568,0.702,0.477,0.505,43,8
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2007,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,50,0,0,1,0,22000,1,0,0,10.227,4594.521,0.582,0.702,0.481,0.505,44,9
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2008,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,51,0,0,1,0,22000,1,0,0,10.69,4648.174,0.581,0.702,0.486,0.505,45,10
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2009,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,52,0,0,1,0,14000,1,0,0,10.887,4689.561,0.585,0.702,0.485,0.539,46,11
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2010,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,53,0,0,1,0,10500,1,0,0,11.331,4749.379,0.622,0.76,0.499,0.621,47,12
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2011,"Colombia",100,0,0,0,0,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,54,0,0,1,0,10500,1,0,0,11.945,4814.767,0.659,0.774,0.497,0.695,48,13
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2012,"Colombia",100,0,1,1,1,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,55,0,0,1,0,11700,0,0,0,12.278,4854.506,0.657,0.774,0.5,0.698,49,14
182,"Revolutionary Armed Forces of Colombia and National Liberation Army",2013,"Colombia",100,0,1,1,1,"0","Violent",3,"1",0.994,"1","Mixed","0",1,1,0,0,0,0,0,1,0,2,56,0,0,2,0,11000,0,0,0,12.688,4922.488,0.665,0.77,0.501,0.715,50,1
183,"Rose Revolution",2003,"Georgia",372,1,1,1,1,"1","Nonviolent",3,"1",0.927,"1","Mixed","0",1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,30000,1,1,0,5.166,454.432,0.385,0.395,0.701,0.441,1,1
184,"Royalists",1962,"Yemen Arab Republic",678,0,0,0,0,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,30000,1,0,1,1.332,618.627,0.019,0.128,0.156,0.193,1,1
184,"Royalists",1963,"Yemen Arab Republic",678,0,0,0,0,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,0,3,0,0,1,0,NA,1,0,1,1.342,628.832,0.026,0.165,0.205,0.215,2,2
184,"Royalists",1964,"Yemen Arab Republic",678,0,0,0,0,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,0,4,0,0,1,0,30000,1,0,1,1.357,639.314,0.025,0.165,0.211,0.215,3,3
184,"Royalists",1965,"Yemen Arab Republic",678,0,0,0,1,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,0,5,0,0,1,0,220000,1,0,1,1.371,651.062,0.024,0.182,0.215,0.215,4,4
184,"Royalists",1966,"Yemen Arab Republic",678,0,0,0,1,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,0,6,0,0,1,0,NA,1,0,1,1.39,661.82,0.024,0.182,0.215,0.215,5,1
184,"Royalists",1967,"Yemen Arab Republic",678,0,0,0,1,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,0,7,0,0,1,0,50000,1,0,1,1.424,672.955,0.023,0.182,0.215,0.215,6,1
184,"Royalists",1968,"Yemen Arab Republic",678,0,0,0,0,"0","Violent",1,"0",0.29,"0","Incumbents","1",1,1,0,0,0,0,0,0,1,0,8,0,0,1,0,7000,1,0,1,1.466,684.066,0.026,0.182,0.211,0.215,7,1
